rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
1,spotify:track:1eldTykrnkEBLX41bk5eMw,"Jungeli, Imen Es, Alonzo, Abou Debeing, Lossa",Petit génie,Universal Music Distributed Labels,1,1,18,2993576
2,spotify:track:2PWJx5FwMrMVEaTjwYait1,"Favé, Gazo",FLASHBACK,109 Record / Morning Glory Music / Believe,2,2,12,2624988
3,spotify:track:5RJcEoBhxDo8QgmKfr3JG8,"Gazo, Tiakola",NOTRE DAME,BSB PROD,3,-1,1,2485778
4,spotify:track:0RXp3LrNZo89KjmfUJS0UO,Gazo,100K,BSB PROD,4,-1,1,2320223
5,spotify:track:2HafqoJbgXdtjwCOvNEF14,iñigo quintero,Si No Estás,Acqustic,1,3,11,2197752
6,spotify:track:2ImdwbujxKFxN1UxEvf2dD,KeBlack,LAISSE MOI,Motema records,2,4,13,2053792
7,spotify:track:30D9x5LFgL2o9xidjX2wtE,"Soolking, Gazo",Casanova,Universal Music MENA Distributed Labels,1,5,22,1992386
8,spotify:track:2BvjmY4Mp5q1AHL0laetd6,"Heuss L'enfoiré, Gazo",Saiyan,150 Prod / Straw Production,1,6,27,1732253
9,spotify:track:7AUMxm5ArZPHojwDbdi8Vi,"Gazo, Tiakola",CARTIER,BSB PROD,9,-1,1,1700316
10,spotify:track:0EzNyXyU7gHzj2TN8qYThj,SDM,Bolide allemand,92i / Capitol Music France,1,8,53,1603356
11,spotify:track:6UWT2WWl2vU9SWkvkXk9Ax,"Gazo, Tiakola",24/34,BSB PROD,11,-1,1,1544000
12,spotify:track:3oUEzTAoOxqZHN4xiqTGqJ,Yamê,Bécane - A COLORS SHOW,COLORSxSTUDIOS,12,24,3,1459670
13,spotify:track:3rUGC1vUpkDG9CZFHMur1t,Tate McRae,greedy,RCA Records Label,6,7,12,1454198
14,spotify:track:4IbdvCq0V3qL67y5Fsrujr,Tiakola,200K,BSB PROD,14,-1,1,1445953
15,spotify:track:6yqwxY8qifBBhyryjZutxk,"Gazo, Tiakola",MAMI WATA,BSB PROD,15,-1,1,1324146
16,spotify:track:6UhgUbPfAIMdKif2Srt7F6,"Gazo, Tiakola",SOBAD,BSB PROD,16,-1,1,1320092
17,spotify:track:0bYg9bo50gSsH3LtXe2SQn,Mariah Carey,All I Want for Christmas Is You,Columbia,3,42,33,1316269
18,spotify:track:24JrEVHDfohup0ypuOV7os,Werenoi,Laboratoire,PLR Music / PGP Records / Allpoints,9,10,39,1312735
19,spotify:track:5JxFWqqJiWPDXDTmQfwas3,"Gazo, Tiakola",AFRIKANBADMAN,BSB PROD,19,-1,1,1227821
20,spotify:track:0cs7ugM9egZgqFfaB8kEzv,"Gazo, Tiakola, Skread",A.V.S.D,BSB PROD,20,-1,1,1215480
21,spotify:track:09FcXaLu1BdrRNgxyBi6p5,"Dave, Tiakola",Meridian,Dave / Neighbourhood Recordings,3,13,15,1213664
22,spotify:track:0B1sGCkytyAiprzmBkO7Xu,"Gazo, Tiakola, Kore",AMBITIONS,BSB PROD,22,-1,1,1206197
23,spotify:track:4wNyrbY6B2Okii8VeKo2B2,Tiakola,Meuda,Wati-B,2,14,80,1198185
24,spotify:track:5mjYQaktjmjcMKcUIcqz4s,Kenya Grace,Strangers,Warner Records/Major Recordings,7,9,14,1160789
25,spotify:track:2OCyqdreriNICl35JpNioQ,"Gazo, Tiakola",OUTRO,BSB PROD,25,-1,1,1117041
26,spotify:track:1itsG2W6qPClNGRLJeKkun,"Gazo, Tiakola",INTERLUDE,BSB PROD,26,-1,1,1082395
27,spotify:track:31nfdEooLEq7dn3UMcIeB5,BENNETT,Vois sur ton chemin - Techno Mix,Warner Music Central Europe,9,12,17,1079496
28,spotify:track:1DmW5Ep6ywYwxc2HMT5BG6,Loreen,Tattoo,Universal Music AB,7,19,30,1059892
29,spotify:track:06qMRF18gwbOYYbnP2du6i,Wham!,Last Christmas - Single Version,Sony Music CG,5,59,26,1053062
30,spotify:track:56y1jOTK0XSvJzVv9vHQBK,Doja Cat,Paint The Town Red,Kemosabe Records/RCA Records,7,16,18,1045051
31,spotify:track:4OMJGnvZfDvsePyCwRGO7X,Dua Lipa,Houdini,Warner Records,11,11,4,1044755
32,spotify:track:7ujxY1bqVRvMe1sR5iFmxt,Josman,Ailleurs,SIDELINE,18,18,6,1017750
33,spotify:track:5o4XJKRxUK6nXhFLAIS33A,Sia,Gimme Love,Monkey Puzzle/Atlantic,15,15,9,998707
34,spotify:track:3bK1zVFBKIzYjmptmI4NsJ,"Ofenbach, Norma Jean Martine",Overdrive (feat. Norma Jean Martine),Elektra France,17,17,6,978785
35,spotify:track:5JVR0F2Gya13oWlAG3dc62,"Zokush, RK",1 2 3 4,Universal Music Division Virgin Music,18,21,14,975653
